gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2608290518	210	3	209	SUPERFAMILY	SSF69796	IPR003669	Thymidylate synthase ThyX	GO:0006231|GO:0050660|GO:0050797
2608290519	197	1	188	SUPERFAMILY	SSF51283			
2608290520	193	28	192	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290521	244	29	151	SMART	SM00100	IPR000595	Cyclic nucleotide-binding domain	
2608290521	244	34	133	ProSiteProfiles	PS50042	IPR000595	Cyclic nucleotide-binding domain	
2608290521	244	187	235	SMART	SM00419	IPR001808	Transcription regulator HTH, Crp	GO:0003700|GO:0005622|GO:0006355
2608290521	244	164	237	ProSiteProfiles	PS51063	IPR012318	Helix-turn-helix motif, Crp-type	GO:0003677|GO:0006355
2608290521	244	195	218	ProSitePatterns	PS00042	IPR018335	Transcription regulator HTH, Crp-type, conserved site	GO:0003700|GO:0005622|GO:0006355
2608290521	244	44	163	SUPERFAMILY	SSF51206	IPR018490	Cyclic nucleotide-binding-like	
2608290521	244	166	243	SUPERFAMILY	SSF46785			
2608290523	145	2	123	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2608290525	200	6	196	SUPERFAMILY	SSF53178	IPR001328	Peptidyl-tRNA hydrolase	GO:0004045
2608290525	200	110	120	ProSitePatterns	PS01196	IPR018171	Peptidyl-tRNA hydrolase, conserved site	GO:0004045
2608290526	66	3	64	SUPERFAMILY	SSF161025			
2608290528	42	1	35	SUPERFAMILY	SSF161041			
2608290530	207	5	182	SUPERFAMILY	SSF52016	IPR015928	Aconitase/3-isopropylmalate dehydratase, swivel	GO:0008152
2608290531	469	3	466	SUPERFAMILY	SSF53732	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha	GO:0008152
2608290531	469	339	355	ProSitePatterns	PS00450	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2608290531	469	399	412	ProSitePatterns	PS01244	IPR018136	Aconitase family, 4Fe-4S cluster binding site	
2608290532	424	8	207	SUPERFAMILY	SSF53218	IPR001453	Molybdopterin binding domain	GO:0006777
2608290532	424	9	178	SMART	SM00852	IPR001453	Molybdopterin binding domain	GO:0006777
2608290532	424	256	419	SUPERFAMILY	SSF142433			
2608290533	423	4	415	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290533	423	221	237	ProSitePatterns	PS00096	IPR019798	Serine hydroxymethyltransferase, pyridoxal phosphate binding site	GO:0004372|GO:0006544|GO:0006563|GO:0030170
2608290539	487	230	255	ProSitePatterns	PS01219	IPR018047	Ammonium transporter, conserved site	GO:0008519|GO:0016020|GO:0072488
2608290539	487	75	455	SUPERFAMILY	SSF111352	IPR024041	Ammonium transporter AmtB-like domain	GO:0008519|GO:0015696|GO:0016020
2608290542	517	134	452	SMART	SM00798	IPR002695	AICARFT/IMPCHase bienzyme	GO:0003937|GO:0004643|GO:0006164
2608290542	517	4	192	SUPERFAMILY	SSF52335	IPR011607	Methylglyoxal synthase-like domain	
2608290542	517	14	129	SMART	SM00851	IPR011607	Methylglyoxal synthase-like domain	
2608290542	517	208	517	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2608290543	205	9	202	SUPERFAMILY	SSF53474			
2608290545	378	253	350	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2608290545	378	258	375	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2608290545	378	131	194	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2608290545	378	138	375	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2608290545	378	126	188	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2608290547	372	2	356	SUPERFAMILY	SSF51713	IPR002616	tRNA-guanine(15) transglycosylase-like	GO:0006400|GO:0008479|GO:0008616
2608290548	46	11	46	SUPERFAMILY	SSF161037			
2608290549	334	8	181	SUPERFAMILY	SSF51735			
2608290549	334	129	307	SUPERFAMILY	SSF55347			
2608290550	422	209	271	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2608290550	422	273	335	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2608290550	422	342	421	SMART	SM01091	IPR005170	Transporter-associated domain	
2608290550	422	348	420	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2608290550	422	193	328	SUPERFAMILY	SSF54631			
2608290552	186	14	185	SUPERFAMILY	SSF53271			
2608290553	278	8	192	SUPERFAMILY	SSF103025			
2608290554	472	287	466	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2608290555	484	6	191	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2608290555	484	163	273	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2608290555	484	260	389	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2608290555	484	105	114	ProSitePatterns	PS00710	IPR016066	Alpha-D-phosphohexomutase, conserved site	GO:0000287
2608290555	484	380	479	SUPERFAMILY	SSF55957			
2608290556	191	1	187	SUPERFAMILY	SSF52972			
2608290557	494	157	205	SUPERFAMILY	SSF51004	IPR011048	Cytochrome cd1-nitrite reductase-like, haem d1 domain	
2608290557	494	297	492	SUPERFAMILY	SSF51004	IPR011048	Cytochrome cd1-nitrite reductase-like, haem d1 domain	
2608290558	201	64	77	ProSitePatterns	PS00954	IPR020565	Imidazoleglycerol-phosphate dehydratase, conserved site	GO:0000105|GO:0004424
2608290558	201	159	171	ProSitePatterns	PS00955	IPR020565	Imidazoleglycerol-phosphate dehydratase, conserved site	GO:0000105|GO:0004424
2608290558	201	5	89	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2608290558	201	90	182	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2608290559	260	7	257	SUPERFAMILY	SSF51735			
2608290560	197	5	196	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2608290560	197	9	169	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2608290561	401	12	391	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290562	478	204	477	SUPERFAMILY	SSF48173	IPR005101	DNA photolyase, FAD-binding/Cryptochrome, C-terminal	GO:0003913|GO:0006281
2608290562	478	2	161	SUPERFAMILY	SSF52425	IPR006050	DNA photolyase, N-terminal	
2608290562	478	4	132	ProSiteProfiles	PS51645	IPR006050	DNA photolyase, N-terminal	
2608290562	478	336	348	ProSitePatterns	PS00394	IPR018394	Cryptochrome/DNA photolyase, class 1 conserved site, C-terminal	GO:0003913|GO:0006281
2608290562	478	356	375	ProSitePatterns	PS00691	IPR018394	Cryptochrome/DNA photolyase, class 1 conserved site, C-terminal	GO:0003913|GO:0006281
2608290563	187	44	175	ProSiteProfiles	PS51462	IPR000086	NUDIX hydrolase domain	GO:0016787
2608290563	187	19	184	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2608290564	188	13	172	SUPERFAMILY	SSF55083	IPR000550	7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK	GO:0003848|GO:0009396
2608290565	723	524	716	SMART	SM00327	IPR002035	von Willebrand factor, type A	
2608290565	723	526	723	ProSiteProfiles	PS50234	IPR002035	von Willebrand factor, type A	
2608290565	723	47	252	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2608290565	723	22	77	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290565	723	122	373	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290565	723	527	707	SUPERFAMILY	SSF53300			
2608290567	261	8	249	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2608290567	261	32	226	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2608290567	261	142	156	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2608290567	261	8	241	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290568	461	137	450	SUPERFAMILY	SSF142338			
2608290569	176	129	150	ProSitePatterns	PS00542	IPR020396	NADH:ubiquinone oxidoreductase, 30kDa subunit, conserved site	GO:0016651|GO:0055114
2608290569	176	36	172	SUPERFAMILY	SSF143243			
2608290570	244	142	158	ProSitePatterns	PS01150	IPR006138	NADH-ubiquinone oxidoreductase, 20 Kd subunit	GO:0008137|GO:0048038|GO:0051539|GO:0055114
2608290570	244	32	182	SUPERFAMILY	SSF56770			
2608290572	142	41	93	ProSiteProfiles	PS50903	IPR024934	Rubredoxin-like domain	GO:0005506
2608290572	142	40	96	SUPERFAMILY	SSF57802			
2608290573	338	1	24	ProSiteProfiles	PS51257			
2608290573	338	35	336	SUPERFAMILY	SSF110296			
2608290574	82	4	81	SUPERFAMILY	SSF161045			
2608290575	48	18	32	ProSitePatterns	PS00537	IPR006216	Photosystem II cytochrome b559, conserved site	GO:0009523|GO:0009539|GO:0009767|GO:0015979|GO:0016021|GO:0019684|GO:0020037
2608290575	48	15	48	SUPERFAMILY	SSF161045			
2608290576	65	33	63	SUPERFAMILY	SSF161021			
2608290577	297	60	100	ProSitePatterns	PS01240	IPR018099	Purine phosphorylase, family 2, conserved site	GO:0016763
2608290577	297	13	261	SUPERFAMILY	SSF53167			
2608290578	723	521	720	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal domain	
2608290578	723	363	516	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
2608290578	723	5	175	SUPERFAMILY	SSF51905			
2608290578	723	155	290	SUPERFAMILY	SSF51905			
2608290579	415	27	166	SUPERFAMILY	SSF81301			
2608290579	415	171	410	SUPERFAMILY	SSF81891			
2608290580	802	10	343	ProSiteProfiles	PS51198	IPR014016	UvrD-like Helicase, ATP-binding domain	GO:0005524
2608290580	802	344	620	ProSiteProfiles	PS51217	IPR014017	DNA helicase, UvrD-like, C-terminal	GO:0005524|GO:0016787
2608290580	802	9	80	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290580	802	110	699	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290582	170	16	170	SUPERFAMILY	SSF46458	IPR009050	Globin-like	
2608290587	382	93	184	SUPERFAMILY	SSF52266			
2608290587	382	343	377	SUPERFAMILY	SSF52266			
2608290590	619	2	80	SUPERFAMILY	SSF53067			
2608290590	619	137	222	SUPERFAMILY	SSF53067			
2608290590	619	259	360	SUPERFAMILY	SSF53067			
2608290592	409	4	224	SUPERFAMILY	SSF53067			
2608290592	409	231	406	SUPERFAMILY	SSF53067			
2608290593	413	123	133	ProSitePatterns	PS00376	IPR022631	S-adenosylmethionine synthetase, conserved site	GO:0004478|GO:0006556
2608290593	413	277	285	ProSitePatterns	PS00377	IPR022631	S-adenosylmethionine synthetase, conserved site	GO:0004478|GO:0006556
2608290593	413	3	110	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2608290593	413	119	250	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2608290593	413	251	401	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2608290594	366	84	153	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2608290594	366	171	235	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2608290594	366	249	317	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
2608290594	366	76	178	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290594	366	166	240	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290594	366	246	325	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290594	366	82	153	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2608290594	366	169	235	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2608290594	366	247	317	SMART	SM00316	IPR022967	RNA-binding domain, S1	
2608290595	159	49	139	ProSiteProfiles	PS51161	IPR005144	ATP-cone	
2608290596	507	2	482	SUPERFAMILY	SSF161077			
2608290597	120	1	97	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2608290597	120	2	101	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2608290598	50	1	35	SUPERFAMILY	SSF161033			
2608290599	289	192	198	ProSitePatterns	PS00092	IPR002052	DNA methylase, N-6 adenine-specific, conserved site	GO:0003676|GO:0008168|GO:0032259
2608290599	289	56	288	SUPERFAMILY	SSF53335			
2608290600	193	3	187	ProSiteProfiles	PS51163	IPR006070	YrdC-like domain	GO:0003725
2608290600	193	6	191	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2608290602	110	39	88	SUPERFAMILY	SSF55229			
2608290603	271	5	266	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290604	219	113	215	SUPERFAMILY	SSF63848	IPR005526	Septum formation inhibitor MinC, C-terminal	GO:0000902
2608290605	418	55	185	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
2608290605	418	2	406	SUPERFAMILY	SSF109604			
2608290606	427	89	219	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
2608290606	427	194	384	SMART	SM00245	IPR005151	Interphotoreceptor retinol-binding	GO:0006508|GO:0008236
2608290606	427	37	140	SUPERFAMILY	SSF52096			
2608290606	427	216	399	SUPERFAMILY	SSF52096			
2608290607	218	7	218	ProSiteProfiles	PS51002	IPR005797	Cytochrome b/b6, N-terminal	GO:0009055|GO:0016020|GO:0016491
2608290607	218	8	218	SUPERFAMILY	SSF81342	IPR016174	Di-haem cytochrome, transmembrane	GO:0016020|GO:0022904
2608290608	160	3	158	SUPERFAMILY	SSF81648	IPR005798	Cytochrome b/b6, C-terminal	GO:0009055|GO:0016020|GO:0016491
2608290608	160	66	160	ProSiteProfiles	PS51003	IPR005798	Cytochrome b/b6, C-terminal	GO:0009055|GO:0016020|GO:0016491
2608290609	479	42	468	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2608290615	293	259	293	ProSiteProfiles	PS51066	IPR000214	Zinc finger, DNA glycosylase/AP lyase-type	GO:0003906|GO:0006281|GO:0008270|GO:0016799
2608290615	293	154	246	SUPERFAMILY	SSF46946	IPR010979	Ribosomal protein S13-like, H2TH	GO:0003676
2608290615	293	2	132	ProSiteProfiles	PS51068	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2608290615	293	2	135	SMART	SM00898	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2608290615	293	2	158	SUPERFAMILY	SSF81624	IPR012319	DNA glycosylase/AP lyase, catalytic domain	GO:0003684|GO:0003906|GO:0006284|GO:0008270|GO:0016799
2608290615	293	268	292	ProSitePatterns	PS01242	IPR015887	DNA glycosylase/AP lyase, zinc finger domain, DNA-binding site	GO:0003677|GO:0003906|GO:0006281|GO:0008270|GO:0016799
2608290615	293	242	293	SUPERFAMILY	SSF57716			
2608290616	69	2	68	SUPERFAMILY	SSF50090	IPR008990	Electron transport accessory protein-like domain	
2608290617	256	56	100	SMART	SM00257	IPR018392	LysM domain	GO:0016998
2608290617	256	116	160	SMART	SM00257	IPR018392	LysM domain	GO:0016998
2608290617	256	55	99	SUPERFAMILY	SSF54106			
2608290617	256	116	159	SUPERFAMILY	SSF54106			
2608290618	463	240	251	ProSitePatterns	PS00070	IPR016160	Aldehyde dehydrogenase, conserved site	GO:0008152|GO:0016491|GO:0055114
2608290618	463	18	450	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2608290619	296	5	143	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2608290619	296	5	278	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2608290623	169	24	161	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
2608290629	509	1	335	SUPERFAMILY	SSF51905			
2608290629	509	457	495	SUPERFAMILY	SSF51905			
2608290637	149	1	147	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2608290637	149	1	148	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2608290641	142	9	101	SUPERFAMILY	SSF75620			
2608290647	316	10	297	SUPERFAMILY	SSF53474			
2608290649	207	1	203	SUPERFAMILY	SSF48613	IPR016084	Haem oxygenase-like, multi-helical	
2608290650	259	4	258	SUPERFAMILY	SSF53613			
2608290653	155	6	145	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2608290662	138	10	125	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2608290663	908	133	338	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290668	686	122	134	ProSitePatterns	PS00094	IPR018117	DNA methylase, C-5 cytosine-specific, active site	GO:0003677|GO:0006306
2608290668	686	51	273	SUPERFAMILY	SSF53335			
2608290668	686	301	439	SUPERFAMILY	SSF53335			
2608290672	321	54	317	SUPERFAMILY	SSF56349	IPR011010	DNA breaking-rejoining enzyme, catalytic core	GO:0003677
2608290675	146	1	142	SUPERFAMILY	SSF52304	IPR001874	Dehydroquinase, class II	GO:0003855
2608290675	146	6	23	ProSitePatterns	PS01029	IPR018509	Dehydroquinase, class II, conserved site	GO:0003855
2608290676	202	11	202	SUPERFAMILY	SSF47240	IPR009078	Ferritin-like superfamily	
2608290677	251	17	249	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2608290679	457	4	174	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290679	457	140	437	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2608290682	211	65	79	ProSitePatterns	PS01211	IPR011078	Uncharacterised protein family UPF0001	
2608290682	211	5	208	SUPERFAMILY	SSF51419			
2608290684	270	165	269	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2608290684	270	4	161	SUPERFAMILY	SSF51735			
2608290685	388	7	382	SUPERFAMILY	SSF53756			
2608290686	261	7	81	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2608290686	261	84	248	SUPERFAMILY	SSF57863			
2608290687	219	6	216	SUPERFAMILY	SSF51569			
2608290688	194	2	99	SUPERFAMILY	SSF69754	IPR003489	Ribosomal protein S30Ae/sigma 54 modulation protein	GO:0044238
2608290689	216	77	92	ProSitePatterns	PS01313	IPR020605	Octanoyltransferase, conserved site	GO:0005737|GO:0009107|GO:0016415
2608290689	216	20	211	SUPERFAMILY	SSF55681			
2608290690	647	203	214	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2608290690	647	29	304	SUPERFAMILY	SSF56801			
2608290690	647	372	640	SUPERFAMILY	SSF56801			
2608290692	455	3	76	ProSiteProfiles	PS50968	IPR000089	Biotin/lipoyl attachment	
2608290692	455	27	56	ProSitePatterns	PS00189	IPR003016	2-oxo acid dehydrogenase, lipoyl-binding site	
2608290692	455	151	193	SUPERFAMILY	SSF47005	IPR004167	E3 binding	GO:0008152|GO:0016746
2608290692	455	1	95	SUPERFAMILY	SSF51230	IPR011053	Single hybrid motif	
2608290692	455	226	450	SUPERFAMILY	SSF52777			
2608290693	378	13	365	SUPERFAMILY	SSF111337	IPR003699	S-adenosylmethionine:tRNA ribosyltransferase-isomerase,  QueA	GO:0008616|GO:0016740|GO:0016853
2608290694	328	34	52	ProSitePatterns	PS00901	IPR001216	Cysteine synthase/cystathionine beta-synthase P-phosphate-binding site	GO:0006535
2608290694	328	4	312	SUPERFAMILY	SSF53686	IPR001926	Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily	
2608290695	489	174	487	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290696	387	44	386	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290697	202	90	152	ProSiteProfiles	PS50889	IPR002942	RNA-binding S4 domain	GO:0003723
2608290697	202	90	154	SMART	SM00363	IPR002942	RNA-binding S4 domain	GO:0003723
2608290697	202	88	112	ProSitePatterns	PS00632	IPR018079	Ribosomal protein S4, conserved site	GO:0005622|GO:0019843
2608290697	202	3	200	SUPERFAMILY	SSF55174			
2608290699	100	1	93	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2608290700	511	347	506	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2608290700	511	107	345	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2608290700	511	114	138	ProSitePatterns	PS01011	IPR018109	Folylpolyglutamate synthetase, conserved site	GO:0004326|GO:0005524|GO:0009396
2608290700	511	1	107	SUPERFAMILY	SSF63418			
2608290701	234	5	234	SUPERFAMILY	SSF51735			
2608290702	391	9	389	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2608290703	264	10	256	SUPERFAMILY	SSF53335			
2608290706	81	10	80	SUPERFAMILY	SSF117916			
2608290707	498	13	333	SUPERFAMILY	SSF51905			
2608290708	602	403	492	SMART	SM00838	IPR000640	Translation elongation factor EFG, V domain	
2608290708	602	47	62	ProSitePatterns	PS00301	IPR000795	Elongation factor, GTP-binding domain	GO:0003924|GO:0005525
2608290708	602	170	293	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
